"comment","title","text_number","topic","year","month","yyyy","mm"
"태양태양바라기저도 고민좀 해야겠네요 ㅜㅜ 감사합니다","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"저희딸이 초4인데
집에서 공부시키다 이번달에 처음으로
어학원 보냈어요.
집에서도 영어공부를 스스로 하는 앤데
전담영어샘이 프리토킹 할수있게 도움주라고
권하셔서...
피아노 끊고 보내는데도 타과목 공부도 밀리기 일쑤라 괜히 보냈나 싶어요.","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"엄청 열심히 교육시키고 계셨네용..ㅠㅠ 저만 너무 놀게 한건아닌가 싶어요..","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"바닐라프라푸치노초1부터 만점왕으로 시작했어요
엉덩이 힘 기르는게 힘들더라구요.
초4니 타협을 해보세요.갑자기 학원을 많이 돌리거나 문제집을 많이 풀리면 반발심 생기니까...
주변 남자아이들 경우 게임시간으로 공부시키더라구요.","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"힘내내사랑천천히 시간늘리면서 엉덩이 힘 기르는거부터 해봐야겠어요..","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"큰애는 6~7살까지 윙*하고 초등입학해서는 홈*하고 있어요. 둘째는 지금 6살인데 윙*하고요. 윙*학습지량이 다른곳보다 많은건 사실인데요. 엄마가 옆에서 봐주면 어느정도 밀리진 않겠지만 아이 혼자 하기엔 버거울수있어요. 지금 큰 애 시켜보면서 초2까진 윙* 괜찮은거 같아요. 윙*은 수준별학습이 메인이고 오늘의 학교공부가 서브. 홈*은 오늘의 학교공부가 메인, 특별학습이 서브이런거 같아요. 큰애때 밀**랑 웅* 체험학습 다 해봤는데 그래도 저와 아이맘엔 윙*과 홈*이 맞아 하는거 같아요. 무료체험 골고루 해보세요.","패드학습지도움되나요?","7042708","초등 밀크티","2022","06","2022","06"
"저학년까지는 괜찮은거같아요~~ 근데 한번 시작하면 끊기 어렵긴하더라고요.. 업체에서 너무 연락이 많이와서요...","패드학습지도움되나요?","7042708","초등 밀크티","2022","06","2022","06"
"ㅡㅡㅡㅡㅡ모두들 감사드립니다!!!","패드학습지도움되나요?","7042708","초등 밀크티","2022","06","2022","06"
"저도 문제집사다가 했을때 속터져서.. 관심보일때 해주시는게 좋아요 글구 전 패드로 같이 윙크해주는데 확실히 지면만할때보다 집중잘하더라고요 시간조절잘하고 지면 꾸준히 같이 봐주니 한글 금방 늘었어요","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"윙크도 영어나 수학은 잘보고따라하는데 한글에서는 지루해 하더라구요ㅜ 답변감사드립니다~^^","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"저는 공부방 보내요
한글수학 +(공부방마다)한문 토론? 책읽기 사고력 칠교등등 해줘요
학습지랑 가격 비슷한데(동일과목)
학습지는 하루빼고 엄마가 봐줘야해서 전 그냥 공부방보내요
제가 가르치다보면 화나요ㅠㅠ
1시간동안공부만 하는것도 아니고 블럭도 가기고놀고 선생님이랑 기타학습놀이도 하더라구요","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"화를내서 계속 후회합니다ㅜㅜ 공부방도한번알아봐야 겠네요 답변감사드립니다!^^","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"워킹맘0073근데 저희아이는 원래도 한글수에 관심이 많고 배우고자하는 마음은 있었어요
제가 집에서 가르칠때 제욕심에(자세도 바르지못하고 잘할수있는데 집중안하고ㅠ) 화가났던거지 아이는 공부?자체에 거부는 없었어요
먼저 아이 키워본 친구들 얘기들어보니 공부에 거부감이 있고 왜 배워야지생각하는 애들은 학습지든 뭐든해도 더 거부감만들고 안한다더라구요
맘님 아이가 어떤지 잘 살펴보시고 혹시라도 너무싫어하는 아이면 공부방은 좀더있다 보내시는걸 추천드려요","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"온사랑담아자세가 바르지못한것도 ..거슬리는부분중에 하나에요^^;;공부를 안할라고 거부를 하진않지만 막즐거워하진않아서., 일단 거부감이들지않게 놀이를통해서 접근부터하는게 순서인것같아요 저희아이는..^^; 바쁘신데 답변감사합니다^^","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"공부방 보내고 있어요 ~","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"공부방한번 찾아봐야겠네요ㅜ 답변감사합니다~","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"학습지로하는거 비추에요 아직 7살이라 벌써부터 뭔가 공부하면 힘들고 어려운거..하기싫은거로 인식될수 있고 그럼 커갈수록 스트레스나 거부감도 커질거에요..답답하시고 걱정되겠지만 딱 접고 주변한글 이용해서 노출시켜주세요 그게 서로 스트레스없이 익히기 최고에요 엄마가 학습으로 스트레스를 받는건 아이도 이미 받고있다는거에요","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"제일걱정됐던부분이 공부에대한 스트레스였는데 이미 스트레스를 주고있는것같아 지금부터라도 재미있게 공부하는방법을 시도해봐야겠어요~답변너무감사드립니다~^^","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"저는 친구들이름. 가족이름 먼저 메모지 같은데에 적어서 애가 자주다니는 길목같은데에(?)붙여줬어요.
통글자로 먼저 외우더니 그다음에 한글벽보 붙여줬더니..금방 익히더라구요..
물론..아이들마다 달라서 뭐가 정답이라고하기어려운데..애가 관심 가질때 해주니 금방 한글 익히더라구요..","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"좋은방법같아요~!^^ 오늘부터 좋아하는 친구이름부터 써서 붙혀서 재미있게 해줘봐야겠어요~ 답변감사드립니다~!","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"집에 곳곳에 라벨지로 사물마다 이름 붙여주고 스스로 읽게 하고 있어요~
눈에 보이니 차근히 읽더라구요
글자를 눈에 익히는게 효과가 있는듯해욤
한글자씩 가르치려니 둘다 지쳐요.","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"한글자씩 가르치려니 지친다는말이 너무공감되네요.. ㅋ 감사합니다 알려주신방법으로 재미있게 한번해봐야겠어요~!감사합니다","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"메모리카드게임이요. 아주좋아요.
게임형식으로 카드두개뒤집어서 같은글자나옴 되는거에요. 통글자로 글씨를 그림처럼 외우는거에요.","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"오늘당장 낱말카드 꺼내야겠습니다! 감사합니다~^^","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"워킹맘0073그리구 책 읽을때 목차부터 한글자 한글자 짚어가며 읽어줫어요.","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"쮼마미부모님의 노력이 반이상인것같습니다!^^대단하세요~^^ 저도노력해봐야겠습니다!^^ㅜ","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"저희아이도 7살인데 ㅆㅋㅂ 지면+패드 학습지 하고 있었거든요. 후회했어요^^;; 잘 안하기도 하고 패드로 하는거는 학습이 잘 안되더라고요. 어느날 부터인가는 유치원에서 사물함에 적혀있는 친구 이름 보고 기억했다가 글씨 쓰고 나중엔 물어보기도 하고 그러더니 짧은 아는 단어 이용해서 자기들끼리 편지도 쓰더라고요? 누구야 사랑해, 고마워, 이런..^^ 결정적인건 애 아빠가 애 생일날 장문의 편지를 써주고는 읽어주진 않더라고요. 나중에 글씨를 읽을 수 있게 되면 그때 보라고..그때부터 발동걸려서는 궁금한거 계속물어보고 그때 가르쳐 주니 안읹어버리고 잘 기억 하더라구요. 완전하진 않지만 이젠 받침 있는것도 곧 잘 읽게 되었어요^^ 이런식으로 흥미와, 승부욕?!만져주면 좋을것 같아요~","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"ㅜㅜ 긴답글 감사드립니다.. 이래저래 부모가 신경써주고 봐줘야한다는걸 다시느낍니다~^^ 감사합니다~!","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"낱말카드요~^^ 앉아잇는시간 늘리는겸 어차피 요즘 시대대는 자음모음부터가르치면안되고 (뇌구조랑교육이 부모세대때와다름) 단어부터가르치고 사과 알면 사 랑같은글짜 사자 사다리 과랑같은글자 과자 과학 이런식으로 쪼개고 조끼의 조랑 개나리의 개가 만나면 조개라는글짜가된다~~ 그다음 자음쪼개고 모음쪼개고 하는거라서 우리때랑달라요~~ㅎㅎ 단어장으로 150단어이상외울쯤 학습지로 쓰기 병행하면서 놀이식+ 단어설명해보기 (사과를 설명해봐라 이건 빨간색이에요 아삭아삭해요 이런식으로) 하면 어느순간 학습지 혼자풀고잇어요ㅎㅎㅎㅎ 주입해야한다는생각말고 논다~라는개념을 인식시키고 책많이보는것보다 도움되는건없다네요! 책엄청읽혀그런지 혼자책읽고 그다음엔 어려운단어나 한자어(명품 뜻이뭐야?) 물어보기 시작하더라구요 ~ 자연스레 한자도관심가지게됫어요!!
7살이면 이해력이 많이 크는시기라 놀면서하다보면 금방 쑥쑥 받아들이게되요~~^^ 학교가서 스스로해야할기본생활( 혼자화장실뒷처리 .집문열고닫는거 차조심 횡당보도건널때 좌우살피기 .본인물건 본인이챙기기) 를 많이 연습해두는게 공부만큼 도움되구요!!","7살아이 한글공부 도움요청드려요~!","7042106","초등 밀크티","2022","06","2022","06"
"학원보내는게 부모사이 안나빠지는것같아요","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"일단 옆에서 같이해보고 서로 싸우고 나빠질거같으면 보낼까봐요..ㅎㅎ","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"저희 초4는요.. 아직은 놀아야하는 나이라고 하네요. 그래서 영어만 학원 보내고, 만점왕 하루 한과목 1장씩 하고 있어요.(5분) 그래도 학교 수업을 잘 듣는지 잘 따라가고 있어요.","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"아직 놀아야하는 나이라고 아이가 직접 말한건가용~? 다들 이렇게 하나정도는 공부시키고 계셨네요..ㅠㅠ","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"위에분들 말씀처럼 자기주도가 되면 집에서 하지만 아니라면 학원을 추천해요 학원이 처음이라면 국영수 다배우고 재밌게 가르치는곳으로 보내고 잘 다니면 나중에 단과반으로 보내세요 집에서 하는건 4학년이면 많이 싸울듯해요","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"집에서 먼저 시도해보고 아니면 학원보내야겠네요 ㅜㅜ","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"저는 5학년까진 집에서 문제집 풀고 6학년 이제보내요 즐겁게 다니고 있네요","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"저도 먼저 문제집같은걸로 진행해보고 학원보내야겠네요","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"바닐라프라푸치노화이팅입니다!!","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
"초5,초1 인데요…
둘다 집에서 문제집으로 하고 있네요~^^큰애는 학원을 싫어하고 다행히 지금까지 잘 따라와주고 있어서 가능한 거 같네요","초등교육 어떻게 시키고 계시나요..","5655452","초등 밀크티","2022","05","2022","05"
