"title","date","click","text","text_number","topic","year","month","yyyy","mm"
"5세아이 공부(?) 뭐시키나요??","2022-02-22 20:48:00.000","651","뭐 요즘에 밀크티나 그런거많던데 ㅜ ㅠ
한글은 가 나 다 정도 쓰고 알파벳은 다 쓸줄아는
5세에요 뭔가 이제 놀이와 학습을 같이해야할거같은데
다들 뭐시키세요????
광고챗 주지마세요 ㅠㅠ,,","6934560","초등 밀크티","2022","02","2022","02"
"와이즈캠프,밀크티","2022-02-19 23:38:00.000","427","아이가 학습기기 해보고싶대서 밀크티는 체험을 해봤는데요 그리고 정규등록은 안했어요
아이는 밀크티만 얘기하고 있는 입장이고
저는 와이즈캠프가 괜찮아보여서요
밀크티 한번 체험하면 다시 체험 못하죠?
와이즈캠프로 그냥 할까 하다가도
학습은 아이가 하기에 원하는걸로 해야하나 싶네요
초3됩니다","6931323","초등 밀크티","2022","02","2022","02"
"홈런,밀크티??","2022-02-14 15:01:00.000","233","초등2학년아들이구요~^^
5세때부터 윙크시작해서 정말재밌게활용잘하고
좋아해서 오랬동안하고있는데..
이젠 초등2학년이라 바꿔볼까하는데..
어떤게좋을지아직잘모르겠어서
정보좀얻고자해요
하고계신분들중
어떤점이괜찮은지알려주시면
미리감사해요🙇‍♀️","6925264","초등 밀크티","2022","02","2022","02"
"밀크티 어떤가요?","2022-02-12 16:09:00.000","887","올해 초1 입학해요~~
7세때 윙크 했고 연장을 할지 다른 학습으로
바꾸어야 할 지 고민중에
홈런은 체험을 해 봤어요
밀크티는 아직 체험전이긴 한데
어떠신가요?
홈런 구몬은 교과과정 이던데
밀크티도 교과과정 인가요?","6923401","초등 밀크티","2022","02","2022","02"
"예비 초3 수학 공부방이나 학원 필요할까요?","2022-02-04 12:30:00.000","488","2학년까지 수학 문제없이 잘 따라온 아이구요
밀크티하고있어요
지금까지 학교 수학 평가도 잘 받아왔구요
3학년도 밀크티로 커버가되는건지 공부방이라도 보내야하는지
조언 부탁드려요ㅜㅜ","6914319","초등 밀크티","2022","02","2022","02"
"5학년 패드수업이요~!","2022-04-27 18:40:00.000","396","현재
밀크티
or
와이즈캠프 하고있는데
5학년 아이가 형제추가해서 하려고하는데
밀크티가 좋을까요 와이즈 캠프가 좋을까요?
그리구 독서논술
한우리
or
플라톤
어떤게 나을까요?
둘다 그룹이긴한데
어떤 차이가 있는지 궁금해요~","5625247","초등 밀크티","2022","04","2022","04"
"7세 영어, 수학만 해도 충분하겠죠?","2022-04-21 11:38:00.000","294","아. 독서도 하고는 있어요
수학은 사고력, 연산 이렇게 엄마표로 하고 있어요
연산은 그렇다치고 사고력은 쉽지 않네요ㅠㅠ
그래서 매일 하지는 않아요
아직은 아이 포커스에 맞추고 싶어서요
영어는,,
첫째따라 온라인으로 수업해요
수업 퀄리티도 걱정했던 것보다 훨씬 좋고
다행히 퀴즈하고 게임식 복습하니까 아직까지는 잘 따라가고 잇어요
첫째는 초3이라 원서수업 들어가고 잘 하고 있구요
이것 말고 더 챙겨줘야 할 게 있을까요??
다들 7세는 어떻게 교육시키시나요..","5618099","초등 밀크티","2022","04","2022","04"
"밀크티아이요","2022-04-15 21:26:00.000","285","꼭나이에맞게해야하나요?
8세인데느린아이라초등말고아이할수는없나요?","5612438","초등 밀크티","2022","04","2022","04"
"밀크티상품권 들어왓는데요","2022-04-15 11:03:00.000","211","친구추천한건전에 다받앗는데
왜들어온지 어케알아보나여?","5611718","초등 밀크티","2022","04","2022","04"
"7살아이맘님들 봐주세용","2022-04-14 01:47:00.000","607","7살아이 한글이랑 수학 공부 어떻게 시키고 계세요? 한솔로 1년정도 하고있는데 다른걸로 갈아타야할지 고민되네요ㅠㅠ","5610244","초등 밀크티","2022","04","2022","04"
"학습기","2022-04-12 23:40:00.000","288","학습기 하시는분들 계신가요~?
친구 추천으로 알게 되었는데 어떤지 궁금합니다!
올해 초2 남아 입니다 부평살고 있구요 ㅎㅎ
체험 한 번 해볼까 하는데 밀크티? 아이스크림 홈런? 궁금합니다!","5608950","초등 밀크티","2022","04","2022","04"
"빨간펜 질문이요","2022-04-06 13:45:00.000","274","6세 남아 유치원다니고 있는데요~
학교가기전에 슬슬 학습지도 시작해야할 것 같아서요~
ai학습도 잘되어 있고 비대면에 패드로 하는거라 아이가 잘 따라할 것 같은데
빨간펜 괜찮나요~?
한글은 읽을 수는 있는데 쓸 줄은 모르고 수학도 간단한 덧뺄셈은 하고 있어요~
학습시킬 때마다 옆에서 같이 지도할 건데 잘 따라올까요?","5601544","초등 밀크티","2022","04","2022","04"
"초등저학년","2022-03-30 16:39:00.000","689","학습지 패드로 많이 하나요
지면으로 많이 시키시나요??","6973452","초등 밀크티","2022","03","2022","03"
"밀크티 하시는분, 화상수업 할때 제시간에 연락 오시나요?","2022-03-28 18:12:00.000","358","아이 하다가 초등 하는데
아이 할때는 정각이나 몇분더빨리 연락오셨는데
6시인데 아직…이셔서요
두번째수업인데 ㅜㅜ
원래 이런가요?
12분 기다렸는데 이런적 처음이어서요","6971419","초등 밀크티","2022","03","2022","03"
"초등1학년 아이 학습기추천해주세요","2022-03-23 13:03:00.000","423","여러가지잇던데 추천좀부탁드립니다ㅜ
초등1학년남아예요~~~!
가격면이나 학습부분 총통합으로보면
어떤게날까해서요ㅜㅜㅜㅜ","6966199","초등 밀크티","2022","03","2022","03"
"형제.자매 같이 할 수있는 패드학습지 있나요?","2022-03-22 19:27:00.000","621","한명만 가입해도 전연령 학습가능한 학습지 본거같은데 기억이 안나서요
초등2명에 6살아이가 하려고하는데. . .
같이 볼 수있는거였으면 좋겠어요
지금 구몬수학만 패드로 하고있는데 구몬으로 하는게 나을까요?
구몬약정 1년.남았어요","6965521","초등 밀크티","2022","03","2022","03"
"초등1학년 학습지 어떤거 많이들 하시나요?","2022-03-18 13:33:00.000","456","학습지 해야 하는데 워낙종류도 많고 약정도 있는것도 있고 어떤 브랜드를 해야할지 고민인데 밀크티 홈런볼 윙크 재능웅진플레이 눈높이 앨리하이 등등 어떤 학습지 하고 계시는지?추천부탁드려요","6960900","초등 밀크티","2022","03","2022","03"
"중1 인강추천 부탁드려요~","2022-03-16 16:56:00.000","426","초등때 밀크티하다가 끊었는데요
아이패드가 있어서 태블릿없어도 할수있는 인강없을까요?
엠베스트 일주일체험해봤는데 기계도 구입해야하고
스마트올도 그냥 그렇고 설탭은 비용이 좀 비싸고 ㅠㅠ
아이패드이용해서 할수있는 인강있으면 추천부탁드려요~^^","6958880","초등 밀크티","2022","03","2022","03"
"밀크티?홈런?어떤게 좋은가요","2022-03-16 12:51:00.000","382","7살남자아이로 지금ㅇㅋ하고 있는데요..
초등입학전엔 다른거로 갈아타야할껏같아서 ..
혹시 뭐가 좋을까요?
어떤것들 하고 계신가요~~~ ??","6958551","초등 밀크티","2022","03","2022","03"
"학원외 집에선 어떤거 시키세요??","2022-03-16 08:29:00.000","644","요즘 스마트학습 하나 안하는 집이 없는거같아서
저도 뭐하나 시키고픈데 꾸준히 안할거같아서 고민되네요
집에서 특별히 하고잇는거 잇나요 꼭 기기학습 아니더라두요^^","6958207","초등 밀크티","2022","03","2022","03"
"8살 초등1학년 학습 패드 어떤게 좋을까요??","2022-03-13 10:14:00.000","653","밀크티는 체험을 했었구요
지금은 스마트올 체험하고 있고, 아이캔두도 체험신청 한 상태에요
그 외에도 8살에게 괜찮은 학습 패드 있으시면 추천좀 부탁드려요
해보니깐 선택이 쉽지 않을것 같은 예감이 드네요 ;;;ㅠ
선택에 조언 해주시면 감사하겠습니당 !","6954714","초등 밀크티","2022","03","2022","03"
"5세 7세 혹시 사교육 뭐뭐하고 계세요?","2022-03-09 08:53:00.000","1891","저는 남매를 키우는 엄마에요
이제 7살 5살인데 4시에 하원하고오면
계속 집에서 유튜브 보느라 바쁘네요
이러면 안될것같고 뭔가 시작해야할 것같은데 첫째는 영어학원은 다니고 있구여
혹시 이맘때 나이에 아이들 뭐 시키시는지 궁금해요
플레이팩토도 고민중이고
첫째 아이가 윙크를 하고 싶다하는데 전 이게 너무 광고성같고 5세 아이한텐 맞을것같긴한데 7세 아이에겐 너무 유아틱할것같기도하고 ㅠㅠ
그냥 학습지를 하는게 나은건지 윙크가 나은건지
고민이네요 ㅎ
이맘때아이들 뭐 시키는지 궁금해요 제가 너무 손을 놓고있었던것같아 궁금하네요 ㅠㅠ","6950318","초등 밀크티","2022","03","2022","03"
"초등2학년 밀크티 체험","2022-03-08 12:38:00.000","251","밀ㅋ티 체험해보고 싶은데..
어디서 신청하나요?
수학이 좀 약한데
좋은 게 어디건지도 잘 모르겠어요..
윙ㅋ는 1학년초에 해봤고
이것저것 해보고 싶은데
너무 많아서 뭐가 뭔지 잘 모르겠어요ㅠ
솔직히 구ㅁ이나 씽ㅋㅂ 같은거
학습지만 시키고 싶은데 요즘은 패드 수업이 대부분인가봐요..
검색도 한계가 있고 너무 많아서 고르는 것도 힘들어요ㅠ
광고댓글은 답 못 달아요..
제가 답변하고픈것만 할게요.
챗이나 댓글에 답 안달아도 이해해주세요..
일하는 중이라 챗에도 일일이 답 못드려요ㅠ","6949417","초등 밀크티","2022","03","2022","03"
"초등 아이들 학습 얼마나 시키세요?","2022-03-05 00:46:00.000","1840","초3이에요
어쩌다보니 주5일 방과후를 하게 됬어요
학원은 피아노랑 태권도 다니고있구요
주위에서 수학선행이랑 영어 시키라고 많이 얘기들을 하네요 방과후를 취소하고 영어를 갈까하니 아이는 방과후 다 하고싶데요
방과후 1개도 빼고싶지 않다고ㅡㅡ
태권도도 꼭 하고프데요
피아노는 제가 빼고싶지가 않아요
언제 공부시키죠?
선행이 많이 중요한가요?
영어도 5학년쯤 시키면 늦나요?
저만 이상한 엄마인가요?
집에서 수학, 국어 는 교과진도대로 하고있어요~~~","6945828","초등 밀크티","2022","03","2022","03"
"초등교육 어떻게 시키고 계시나요..","2022-05-26 15:34:00.000","672","저희애가 초등학교 4학년인데
이제는 더 늦기전에 공부를 제대로
시키려고해요...놀게해주고 싶지만
이러다 다른 또래들보다 뒤쳐지게되면
부모랑 아이 모두 힘들 것 같아서요.
다른 집들보면 홈스쿨링, 학원, 공부방 등등
다양하게 하던데 저희애는 어떻게 시켜야할지
모르겠네요.. ㅜㅜ","5655452","초등 밀크티","2022","05","2022","05"
"초등 고학년 준비요~~","2022-05-24 18:05:00.000","496","요즘 학교 수업시간에 영어 지문을 읽나봐요~
근데 저희 아들이 영어를 아예 못하는 건 아닌데
발음에 자신이 없어서 그런건지 영어 스피킹할 때 많이 힘든가봐요
독해나 문법은 제법 잘 이해하는 것 같은데
발음을 어떻게 해줘야하나 고민이네요;;
그리고 아이가 영어도 영어인데 수학도 잘 따라오지를 못하네요…
초등수학도 왜 이렇게 어려워졌는지…ㅎㅎ
주변에 여쭤보니 엘리하이, 대교 써밋, 밀크티 추천해 주시는데
실제 후기나 더 괜찮은 거 있으면 댓글로 부탁드릴게요~","5653265","초등 밀크티","2022","05","2022","05"
"밀크* 영사분 소개요~~","2022-05-18 06:29:00.000","127","초등2학년 밀크티를 해보려고요.
혹시 관리 잘해주시고 혜택잘 주시는 분 아심
연락처 부탁드려도 될까요?","5646104","초등 밀크티","2022","05","2022","05"
"패드 학습지 추천해주세요","2022-05-16 21:27:00.000","400","체험중인데 지금
7살이에여
한글은 공부방에서 다 배웠구
지금도 공부방은 계속 다니고 있어요
근데 집에선 아무것도 안해 패드학습지 하려고 하는데
다 패드마다 ㅠㅠ장단점이 있어서 뭘 해야할지
교원꺼 하려니 뭘 자꾸 자꾸 추가하니 영어도 하고
스마트올까제 하면 거의19만원대 이더라구요ㅠ
금액대가 ,,좀 한 10~15만원 선에서,,할까 하는데
근데 책 보는걸 좋아해 패드에 있는걸 보는데
몇개 고르는게 없더라구요 ㅠ
따로 전집을 사야한다는,,,
밀크티를 했을땐 한자나 이런게 좀 ㅠ ㅠ
떨어지는거 같고 금액대는 괜찮았던거 같아요
근데,,,너무 단조롭다고 해야하나(?)
윙크는 너무 ㅠㅠ유아틱해서
뺏어요
다른 패드는 어떤지 추천 좀 해주세요:)
6월 달 부턴 제대로 해야겠어요
애 혼자 일찍일어나 맨날 스마트폰 보는데
패드오니까 그걸 보더라구요,,
그래서 해야하긴 할거 같앙요!
뭘 해야할지 홈런? 또 뭐뭐ㅜ있을까요
웅진북패드 빼고요 ㅠ","5644732","초등 밀크티","2022","05","2022","05"
"초등학교 저학년들 공부 어떻게 시키세요?","2022-05-03 13:58:00.000","782","초등 1~3학년 저학년들 공부 어떻게 하나요?
전 1학년엔 놀게했더니 정말 놀아서
2학년되더니 이럼 안되겠다싶어서 수학,독해는 워크북 시키고
영어는 방과후 하거든요.
독서를 안해요ㅜㅜ 본인이 좋아하는책만 가끔?읽는정도에요ㅜㅜ
그외에 학원은 예체능위주로 하고
집에서는 놀자판이에요^^; 이러다 점점 평균이하가 될지 걱정되서요.
저학년에 학교외에 공부는 어떻게 시키시나요?","5630982","초등 밀크티","2022","05","2022","05"
"초등5학년 공부 얼마정도 하고 있나요?","2022-01-27 23:17:00.000","1776","초등5학년. 올라가는 아이이구요
학년이 올라갈때마다 공부하는 양이 늘어나니 평일에는 놀 시간이 부족하고 그렇네요 방학이라 오전은 휴식 1~2시간 오후에는 학원 스케쥴이 있고 집으로 와서는 영단어 외우고 영어 학원 숙제 수학숙제로 밤10시 11시 까지 하는거 보면 벌써 부터 이러면 중고등은 어쩌나 싶고? 중고등들은 새벽까지 공부 하는건가요?ㅠㅠ
저리 책상에 앉아 있는거 보면 안타깝기도 하고 그렇네요 아이는 군소리 없이 잘하는편입니다 잘하고 싶어 합니다 공부를 안시킬수도 없고 요즘 제가 중심잡기가 힘드네요
다른 예비 초5아이들은 어떤가요?","866167","초등 밀크티","2022","01","2022","01"
